"Date.and.time","Stock.number.","Date.of.Birth","Fish.name","Genotype","Responsible","Number.of.fish","Action"
"05-Aug-2024 23.05","28939","21-Jun-2024","stl236 - plecb ; stl261 - pleca","+/+ or +/- or -/- ; +/+ or +/- or -/-","VMS/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO D3_E6 IN Streisinger Room"
"12-Aug-2024 13.05","29250","06-Aug-2024","Tg(hsp70l:tcima-3xFlag-2A-EGFP-L1)","GFP+","DNK/MHM",30," ADDED STOCK IN THE Johnson Nursery"
"14-Aug-2024 14.24","25879","27-Apr-2023","huc:GFP +/-;casper","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"14-Aug-2024 14.24","26227","16-Jun-2023","huc-NTR-mcherry;Casper","GFP/+","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"14-Aug-2024 14.24","26225","16-Jun-2023","Nestin:GFP+/-;casper","Enter genotype","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 16.51","28791","04-Jun-2024","Tg(mpeg1.1:tdTomato); Tg(gfap:EGFP)","GFP-/+, tdTom/+","DNK/MHM",6,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 16.54","24770","6-Dec-2022","Tg(lck:NLS-mCherry;cmlc2:EGFP)","GFP/+","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A4 TO J4-1_A6"
"19-Aug-2024 16.55","26940","13-Sep-2023","Tg(tnfa:emGFP);Tg(mfap4:tdTomato-CAAX) x tcim dhet","emGFP/+;tdTom/+","DNK/MHM",24," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_E9 TO J4-2_A4"
"19-Aug-2024 16.56","25761","17-Apr-2023","Tg(mpeg1.1:YFP); zfp36l1a/b het outx AB","YFP/+; a/+; b/+","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A5 TO J4-2_A11"
"19-Aug-2024 16.56","24770","6-Dec-2022","Tg(lck:NLS-mCherry;cmlc2:EGFP)","GFP/+","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-1_A6 TO J4-2_A5"
"19-Aug-2024 16.57","26750","22-Aug-2023","tcima-EGFP F0 #5 outx Tu","JF/+","DNK/MHM",4," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A6 TO J4-2_A10"
"19-Aug-2024 16.58","24770","6-Dec-2022","Tg(lck:NLS-mCherry;cmlc2:EGFP)","GFP/+","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A5 TO J4-2_A6"
"19-Aug-2024 16.58","28750","21-May-2024","Tg(lck:lck-eGFP) inx","GFP?","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G2 TO J4-2_A5"
"19-Aug-2024 17.00","28845","10-Jun-2024","tcima/b het outx tcima/b mutant","Enter genotype","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G5 TO J4-2_A7"
"19-Aug-2024 17.00","28845","10-Jun-2024","tcima/b het outx tcima/b mutant","Enter genotype","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G6 TO J4-2_A8"
"19-Aug-2024 17.01","25544","27-Mar-2023","Tg(actb2:membrane-Citrine); tcima/b het","Citrine/+; a/+; b/+","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_F9 TO J4-2_A9"
"19-Aug-2024 17.04","28063","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: hSPP1-2A-EGFP","tdTom?","DNK/MHM",1," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A15 TO J4-2_B15"
"19-Aug-2024 17.05","28061","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-mpeg1.1: tcima-EGFP","tdTom+/?","DNK/MHM",1," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A13 TO J4-2_B14"
"19-Aug-2024 17.05","28061","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-mpeg1.1: tcima-EGFP","tdTom+/?","DNK/MHM",1,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.06","28291","19-Mar-2024","pCS2-hsp70:zspp1-2A-EGFP injected","GFP+","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_B7 TO J4-2_B13"
"19-Aug-2024 17.09","28670","06-May-2024","pCS2-mpeg1.1:mem-2xCitrine injected","GFP-+ or GFP-","DNK/MHM",28,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.09","28667","06-May-2024","pCS2-mpeg1.1:myr-EGFP injected","GFP-","DNK/MHM",25,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.10","28668","06-May-2024","pCS2-mpeg1.1:mem-1xCitrine injected","GFP+","DNK/MHM",50,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.11","28063","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: hSPP1-2A-EGFP","tdTom?","DNK/MHM",31," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D4 TO J4-2_B4"
"19-Aug-2024 17.11","28065","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: zspp1-2A-EGFP","tdTom?","DNK/MHM",20," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_B8 TO J4-2_B5"
"19-Aug-2024 17.16","28160","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP injected","??","DNK/MHM",10," ADDED STOCK IN THE Johnson Fish Room"
"19-Aug-2024 17.18","28159","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP-","DNK/MHM",36,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.18","28160","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP injected","GFP+","DNK/MHM",1," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_B6 TO J4-2_B12"
"19-Aug-2024 17.19","28291","19-Mar-2024","pCS2-hsp70:zspp1-2A-EGFP injected","GFP+","DNK/MHM",8,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.19","28157","05-Mar-2024","pCS2-hsp70:EGFP-tcima injected","GFP-","DNK/MHM",60,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.20","28061","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-mpeg1.1: tcima-EGFP","tdTom+/?","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.20","27987","16-Feb-2024","Tg(mpeg1.1:tdTomato) injected with pCS2-mpeg1.1: tcima-EGFP","tdTom/+","DNK/MHM",1,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.21","28955","25-Jun-2024","Tg(mpeg1.1:YFP);tcima/b het outx tcima/b mut","a/+ or a/a and b/+ or b/b","DNK/MHM",10," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B10 IN Johnson Room"
"19-Aug-2024 17.21","28955","25-Jun-2024","Tg(mpeg1.1:YFP);tcima/b het outx tcima/b mut","a/+ or a/a and b/+ or b/b","DNK/MHM",10," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B11 IN Johnson Room"
"19-Aug-2024 17.22","28955","25-Jun-2024","Tg(mpeg1.1:YFP);tcima/b het outx tcima/b mut","a/+;b/+","DNK/MHM",10,"EDITED THE ADULT STOCK "
"19-Aug-2024 17.22","28955","25-Jun-2024","Tg(mpeg1.1:YFP);tcima/b het outx tcima/b mut","a/a;b/b","DNK/MHM",10,"EDITED THE ADULT STOCK "
"19-Aug-2024 17.23","26881","05-Sep-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg+","GFP/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C2 TO J4-2_C5"
"19-Aug-2024 17.24","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C3 TO J4-2_C2"
"19-Aug-2024 17.24","28791","04-Jun-2024","Tg(mpeg1.1:tdTomato); Tg(gfap:EGFP)","GFP-/+, tdTom/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C4 TO J4-2_C3"
"19-Aug-2024 17.24","26882","06-Sep-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg-","+/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C1 TO J4-2_C4"
"19-Aug-2024 17.25","28954","26-Jun-2024","Tg(fli1:GFP) inx","GFP/+?","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C1 IN Johnson Room"
"19-Aug-2024 17.26","27043","26-Sep-2023","Tg(mpeg1.1:NTR); tcima/b mutant","NTR+; a/a; b/b","DNK/MHM",40,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.26","27044","26-Sep-2023","Tg(actb2: membrane-Citrine);tcima/b mutant","Citrine/+; a/a, b/b","DNK/MHM",40,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.27","28958","25-Jun-2024","Tg(mpeg1.1:NTR-IRES-EGFP) Tg+","NTR/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C6 IN Johnson Room"
"19-Aug-2024 17.27","28957","25-Jun-2024","Tg(actb2:membrane-Citrine) ","Citrine/+","DNK/MHM",10," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C7 IN Johnson Room"
"19-Aug-2024 17.28","26879","06-Sep-2023","Tg(mpeg:NTR-IRES-EGFP)","NTR/+","DNK/MHM",10,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.29","29035","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (Citrine+)","Citrine+; NTR-","DNK/MHM",74," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C9 IN Johnson Room"
"19-Aug-2024 17.29","29036","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (NTR+)","Citrine-;NTR+","DNK/MHM",78," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C10 IN Johnson Room"
"19-Aug-2024 17.30","25495","20-Mar-2023","Tg(actb2:membrane-Citrine)","Citrine/+","DNK",30,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.31","28793","04-Jun-2024","Tg(actb2:membrane-Citrine) ","Citrine/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D7 TO J4-2_E5"
"19-Aug-2024 17.32","25964","9-May-2023","Tg(mpeg1.1:tdTomato)","tdTom/+","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_E2 TO J4-2_G10"
"19-Aug-2024 17.32","28748","21-May-2024","Tg(mpeg1.1:tdTomato)","tdTom+/?","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D8 TO J4-2_E2"
"19-Aug-2024 17.33","28954","26-Jun-2024","Tg(fli1:GFP) inx","GFP/+?","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C1 TO J4-2_E9"
"19-Aug-2024 17.35","26943","13-Sep-2023","tcima/b het inx","a/a;b/+","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.35","26943","13-Sep-2023","tcima/b het inx","a/+;b/b","DNK/MHM",10,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.36","26943","13-Sep-2023","tcima/b het inx","a/a;b/b","DNK/MHM",10,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.37","28845","10-Jun-2024","tcima/b het outx tcima/b mutant","a/a;b/b","DNK/MHM",20," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A7 TO J4-2_F2"
"19-Aug-2024 17.37","27802","16-Jan-2024","Tg(mpeg1.1:YFP) outx tcima/b mutant","a/+; b/+; YFP/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_F5 TO J4-2_F3"
"19-Aug-2024 17.38","28956","25-Jun-2024","Tg(mpeg1.1:tdTomato);tcima/b het","a/+,b/+,tdTom+","DNK/MHM",30," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_F4 IN Johnson Room"
"19-Aug-2024 17.39","28687","07-May-2024","Tg(ptprc:DsRed);tcima/b het","a/+; b/+; YFP/+","DNK/MHM",25," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D9 TO J4-2_F5"
"19-Aug-2024 17.40","25968","9-May-2023","Tg(mpeg1.1:NTR);tcima/b mutant","NTR/+; a/a; b/b","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_F8 TO J4-2_F9"
"19-Aug-2024 17.41","28844","10-Jun-2024","Tg(lck:lck-eGFP) outx tcima/b mutant","a/+; b/+; YFP/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G4 TO J4-2_F8"
"19-Aug-2024 17.50","24287","3-Oct-2022","Tg(lck:lck-eGFP); roy-/+ inx","GFP/?; roy/?","DNK",30,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.50","27962","13-Feb-2024","Tg(ptprc:DsRed);nacre inx","DsRed/?; nacre?/?","DNK/MHM",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_E10 TO J4-2_E8"
"19-Aug-2024 17.51","26036","16-May-2023","zfp36l1a-/+;zfp36l1b-/- outx AB","a/+;b/+","DNK",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D10 TO J4-2_E10"
"19-Aug-2024 17.52","28844","10-Jun-2024","Tg(lck:lck-eGFP) outx tcima/b mutant","GFP?, a/+, b/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G3 TO J4-2_G2"
"19-Aug-2024 17.53","28156","05-Mar-2024","pCS2-hsp70:tcima injected","GFP-","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D1 TO J4-2_G3"
"19-Aug-2024 17.53","28158","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP+","DNK/MHM",46," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D2 TO J4-2_G4"
"19-Aug-2024 17.54","28162","05-Mar-2024","pCs2-mpeg1.1: tcima-3xFlag-2A-EGFP injected","GFP+","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"19-Aug-2024 17.54","28954","26-Jun-2024","Tg(fli1:GFP) inx","GFP/+?","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C1 IN Johnson Room"
"19-Aug-2024 17.56","29033","08-Jul-2024","Uninjected transplant fish (NTR+)","Citrine-;NTR+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G6 IN Johnson Room"
"19-Aug-2024 17.56","29037","08-Jul-2024","tcima/b het outx tcima/b mutant","a/a or a/+ and b/b or b/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G7 IN Johnson Room"
"19-Aug-2024 17.57","29037","08-Jul-2024","tcima/b het outx tcima/b mutant","a/a or a/+ and b/b or b/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G8 IN Johnson Room"
"19-Aug-2024 17.58","29033","08-Jul-2024","Uninjected transplant fish (NTR+)","Citrine-;NTR+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G6 TO J4-2_D3"
"19-Aug-2024 17.58","29037","08-Jul-2024","tcima/b het outx tcima/b mutant","a/a or a/+ and b/b or b/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G6 IN Johnson Room"
"19-Aug-2024 17.58","29037","08-Jul-2024","tcima/b het outx tcima/b mutant","a/a or a/+ and b/b or b/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G9 IN Johnson Room"
"19-Aug-2024 17.59","29031","08-Jul-2024","Uninjected transplant fish (Tg-)","Cit-; NTR-","DNK/MHM",30," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_D1 IN Johnson Room"
"19-Aug-2024 18.00","29032","08-Jul-2024","Uninjected transplant fish (Citrine+)","Citrine+; NTR-","DNK/MHM",30," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_D2 IN Johnson Room"
"19-Aug-2024 18.00","29034","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (Tg-)","Citrine-;NTR-","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_D4 IN Johnson Room"
"19-Aug-2024 18.01","29034","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (Tg-)","Citrine-;NTR-","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_D5 IN Johnson Room"
"19-Aug-2024 18.02","29035","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (Citrine+)","Citrine+; NTR-","DNK/MHM",34," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C9 TO J4-2_D6"
"19-Aug-2024 18.02","29035","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (Citrine+)","Citrine+; NTR-","DNK/MHM",20," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C9 TO J4-2_D7"
"19-Aug-2024 18.03","29036","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (NTR+)","Citrine-;NTR+","DNK/MHM",27," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C10 TO J4-2_D8"
"19-Aug-2024 18.03","29036","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (NTR+)","Citrine-;NTR+","DNK/MHM",27," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C10 TO J4-2_D9"
"19-Aug-2024 18.04","29034","08-Jul-2024","Transplant fish injected with tcima/b dgRNP (Tg-)","Citrine-;NTR-","DNK/MHM",20," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_D4 TO J4-2_D10"
"19-Aug-2024 18.05","28688","07-May-2024","Tg(mpeg1.1: tcima-EGFP)","??","DNK/MHM",1,"EUTHANIZED THE NURSERY STOCK"
"21-Aug-2024 15.48","29251","06-Aug-2024","TU uninjected control","wildtype","VMS/MHM",80," ADDED STOCK IN THE Walker Nursery"
"21-Aug-2024 15.49","29252","06-Aug-2024","hivep3a CRISPR F0","F0/F0","VMS/MHM",80," ADDED STOCK IN THE Walker Nursery"
"21-Aug-2024 15.50","29253","06-Aug-2024","hivep3b CRISPR F0","F0/F0","VMS/MHM",80," ADDED STOCK IN THE Walker Nursery"
"21-Aug-2024 15.51","29254","06-Aug-2024","hivep3a & hivep3b CRISPR F0","F0/F0 ; F0/F0","VMS/MHM",120," ADDED STOCK IN THE Walker Nursery"
"21-Aug-2024 15.53","29267","08-Aug-2024","Tg (-4.3kb)syt11b:eGFP-line3 (GFP/+)","GFP/+","VMS/MHM",40," ADDED STOCK IN THE Johnson Nursery"
"21-Aug-2024 15.54","29268","08-Aug-2024","Tg (-4.3kb)syt11b:eGFP-line4 (GFP/+)","GFP/+","VMS/MHM",40," ADDED STOCK IN THE Johnson Nursery"
"21-Aug-2024 15.55","29269","08-Aug-2024","hivep3a-locus-deletion F0","F0/F0","VMS/MHM",80," ADDED STOCK IN THE Walker Nursery"
"21-Aug-2024 15.56","29270","08-Aug-2024","hivep3b-locus-deletion F0","GFP/+","VMS/MHM",40," ADDED STOCK IN THE Walker Nursery"
"23-Aug-2024 12.23","29315","21-Aug-2024","EK","+/+","MHM",40," ADDED STOCK IN THE Johnson Nursery"
"23-Aug-2024 12.25","29297","15-Aug-2024","Tg(haplna:GFP)","GFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"23-Aug-2024 12.26","29298","15-Aug-2024","Tg(ctgfa-R-NTR-L13) RFP+","RFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"23-Aug-2024 12.28","29299","15-Aug-2024","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"23-Aug-2024 12.30","29209","30-Jul-2024","mbp:GFP","GFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"23-Aug-2024 12.31","29210","30-Jul-2024","b-actin:GCamp6","GFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"23-Aug-2024 12.33","29157","25-Jul-2024","ndnf-T2A-Flag-CreERT2 KI F0","F0/F0","MHM/RM",40," ADDED STOCK IN THE Walker Nursery"
"26-Aug-2024 16.57","29350","22-Aug-2024","syt11b_vms_80","+/+ or +/- or -/-","VMS/MHM",120," ADDED STOCK IN THE Johnson Nursery"
"26-Aug-2024 16.59","29351","22-Aug-2024","syt11b_vms_80","+/+ or +/- or -/-","VMS/MHM",120," ADDED STOCK IN THE Johnson Nursery"
"30-Aug-2024 10.37","29370","27-Aug-2024","Tg(mpeg:NTR-IRES-EGFP)","NTR/+","DNK/MHM",30," ADDED STOCK IN THE Johnson Nursery"
"30-Aug-2024 10.38","29371","27-Aug-2024","Tg(actb2:membrane-Citrine) ","Citrine/+","DNK/MHM",30," ADDED STOCK IN THE Johnson Nursery"
"02-Sep-2024 14.07","29384","29-Aug-2024","Tg(-4.3kb)syt11b:lawsonCreERT2 - exorh:eGFP","GFP+","VMS/MHM",22," ADDED STOCK IN THE Walker Nursery"
"04-Sep-2024 15.55","29140","23-Jul-2024","Uninjected transplant fish (NTR+)","NTR/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G5 IN Johnson Room"
"04-Sep-2024 15.56","28158","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP+","DNK/MHM",46," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G4 TO J4-2_B7"
"04-Sep-2024 15.57","28156","05-Mar-2024","pCS2-hsp70:tcima injected","GFP-","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G3 TO J4-2_B8"
"04-Sep-2024 15.57","29141","23-Jul-2024","Uninjected transplant fish (Citrine+)","Citrine/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G4 IN Johnson Room"
"04-Sep-2024 15.58","29142","23-Jul-2024","Tg(hsp70:zspp1-2A-EGFP-L1)","GFP/+","DNK/MHM",4," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B9 IN Johnson Room"
"04-Sep-2024 15.59","28063","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: hSPP1-2A-EGFP","tdTom?","DNK/MHM",31,"EUTHANIZED THE ADULT STOCK"
"04-Sep-2024 15.59","28065","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: zspp1-2A-EGFP","tdTom?","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"04-Sep-2024 16.00","28160","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP injected","??","DNK/MHM",9,"EUTHANIZED THE ADULT STOCK"
"04-Sep-2024 16.00","29142","23-Jul-2024","Tg(hsp70:zspp1-2A-EGFP-L1)","GFP/+","DNK/MHM",4," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_B9 TO J4-2_B4"
"04-Sep-2024 16.01","28158","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP+","DNK/MHM",46," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_B7 TO J4-2_B5"
"04-Sep-2024 16.01","28156","05-Mar-2024","pCS2-hsp70:tcima injected","GFP-","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_B8 TO J4-2_B6"
"04-Sep-2024 16.36","29400","30-Aug-2024","Tg(-4.3syt11b:eGFP)-Line5","GFP+","VMS/MHM",40," ADDED STOCK IN THE Johnson Nursery"
"05-Sep-2024 10.04","28086","27-Feb-2024","sox2-2a-sfGFP /+ ; bach1a/b+/- X bach1a/b-/-","/+","CW/MHM",240," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_C3 IN Johnson Room"
"05-Sep-2024 10.05","28019","20-Feb-2024","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","Enter genotype","CW/MHM",160," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_C3 IN Johnson Room"
"05-Sep-2024 10.06","28288","19-Mar-2024","bach1a-del F0 #17 male X bach1b-del F0 #2 female","??","DNK/CW/MHM",25," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_C4 IN Johnson Room"
"05-Sep-2024 10.06","28317","20-Mar-2024","sox2-2a-sfGFP ; bach1a/b+/- inX","+/+ or +/- or -/-","CW/MHM",200," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_C4 IN Johnson Room"
"06-Sep-2024 10.22","26555","27-Jul-2023","Olig2:GFP +/+","GFP/GFP","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"06-Sep-2024 10.24","29210","30-Jul-2024","b-actin:GCamp6","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_E6 IN Johnson Room"
"06-Sep-2024 10.27","29399","30-Aug-2024","syt11b-T2A-CreERT2 KI male 1 F1","PCR/+","MHM/RM",40," ADDED STOCK IN THE Walker Nursery"
"06-Sep-2024 10.30","29357","23-Aug-2024","syt11b-T2A-CreERT2 Ki male 4 F1","PCR/+","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"06-Sep-2024 12.11","25699","12-Apr-2023","NeuroD:GFP +/+","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"06-Sep-2024 12.11","25700","12-Apr-2023","Nestin:GFP +/+","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"06-Sep-2024 12.12","28894","20-Jun-2024","NeuroD:GFP +/+","GFP/GFP","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_F5 IN Johnson Room"
"06-Sep-2024 12.12","24893","5-Jan-2023","tg(Nkx62.2:EGFP) +/-","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"06-Sep-2024 12.13","29106","17-Jul-2024","Tg(Nkx2.2:eGFP) +/-","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_F6 IN Johnson Room"
"06-Sep-2024 12.14","28893","18-Jun-2024","Nestin:GFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_F3 IN Johnson Room"
"06-Sep-2024 12.15","29063","12-Jul-2024","olig2:GFP +/+","GFP/GFP","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_F4 IN Johnson Room"
"09-Sep-2024 09.41","29414","05-Sep-2024","hsp70:zgnao1-2A-EGFP-L11","GFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
